timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label,person_id
1309096401000,0.0,7.86091030687315,0.752889744326194,5.53355520196376,-0.016187929,0.019242255,0.0125227375,290.56805,-19.481546,51.58029,CHU,20
1381689606000,0.0,8.38070472958636,0.318032039544722,4.94063359127048,-0.0070249503,0.002443461,0.014049901,285.966966567478,-24.4673996952209,52.2902883408476,CHU,20
1284173590000,0.0,7.61096969324674,1.18612715648842,5.85801013270695,-0.028710667,-0.04642576,-0.0021380284,278.72086,-5.219276,47.440624,CHU,20
2253115459000,0.0,3.32797509026758,8.56662719952936,3.41878144037651,-0.034208454,-0.014966198,0.022602014,258.0522,-69.35858,14.006684,CHU,5
19821458878000,0.0,5.57292845398613,1.14779996250291,8.02562136780379,-0.022296581,-0.025961773,-0.0571159,299.93964,-2.8312953,32.79835,CHU,12
77651078494000,0.0,2.03557965514602,1.44508131736153,9.22409612789527,-0.021380283,0.014049901,0.01863139,188.5817,13.180033,3.8985722,CHU,2
1554202205000,0.0,1.57160753119557,9.69535742324333,0.717249281433814,-0.05009095,0.032375857,0.044898596,265.30463,-85.06365,0.11631309,CHU,5
77751720814000,0.0,1.45029563535861,1.27556522893396,9.16904557588857,-0.033292156,0.0036651916,0.01740966,269.47574,-48.762337,5.530543,CHU,2
19908054928000,0.0,7.21242178459696,1.13855391540304,6.38753222728658,-0.039095376,0.017104227,0.016493361,294.9418,-44.37246,21.188484,CHU,12
1358087452000,0.0,7.97490571480619,0.541449662868131,5.41604440910839,-0.03268129,0.01160644,0.0070249503,272.36523,-38.602512,41.33497,CHU,20
19886331711000,0.0,5.14206857406563,1.95312745925251,7.12219667274417,-0.04153884,0.022602014,0.02107485,283.9836,-40.45336,24.873646,CHU,12
77709851515000,0.0,1.49070224391513,1.31749994633271,9.42652715356035,-0.036651913,0.0036651916,0.0076358155,271.2831,-48.217148,3.7801607,CHU,2
2183455956000,0.0,4.45560548469671,7.77753904449119,4.05228525850814,-0.10323623,0.07422013,0.04153884,260.75424,-71.36524,11.545791,CHU,5
19864155071000,0.0,6.4988251272622,0.266875071758397,7.13599681092704,-0.027183503,0.011301007,0.018325957,303.9693,-33.555466,28.43144,CHU,12
77690723911000,0.0,0.839958406667323,1.28103343380891,9.57241469733346,-0.03756821,-0.0018325958,0.008857546,272.109,-38.538788,0.47829804,CHU,2
2206058279000,0.0,3.83179478378824,8.2636411621176,3.66591516299894,0.06383542,-0.04062254,0.007941248,259.2845,-70.76843,13.456672,CHU,5
1333210384000,0.0,7.32778905743558,1.47770191320202,6.10617335641106,-0.023518313,-0.0030543262,0.0106901415,278.07974,-34.265812,46.44238,CHU,20
3862981638000,0.0,3.74409071564418,7.15800227346626,5.72340502055183,-0.03268129,0.011301007,0.022907447,281.1731,-58.78313,18.754728,CHU,3
1461045972000,0.0,-4.16183619620103,-2.53675338765385,8.25238146860768,0.0012217305,0.020158553,-0.004886922,106.81778,13.463421,-17.35511,CHU,1
4084664485000,0.0,4.46007059451593,8.02949818903186,3.5393884567402,0.04337143,-0.02321288,-0.0076358155,272.98694,-61.32316,21.211937,CHU,6
12861992160000,0.0,5.99931518469633,3.3434785064936,7.09446099594405,-0.032070424,0.0061086523,0.009468411,290.04163,-56.431072,19.797281,CHU,45
1181471182000,0.0,-2.22763487400116,-1.82723154199961,9.08645060393746,-0.03176499,0.013744468,0.014660766,91.43865,9.165532,-14.954477,CHU,1
4159431352000,0.0,4.04429965882465,8.42426627758815,3.04617126826755,-0.004276057,-0.028405234,0.0106901415,263.93076,-70.16206,16.48388,CHU,6
12838450285000,0.0,6.00903266671325,2.57595040921415,7.18541661394402,-0.021991149,0.009162978,0.017104227,288.72046,-52.22383,21.996502,CHU,45
1517048107000,0.0,-2.97859742680532,-1.28093008108317,9.18271994804244,-0.03268129,-0.009773844,0.0030543262,107.81638,12.674222,-21.575138,CHU,1
4066733118000,0.0,3.68173966697175,7.81833040748383,4.66083858808783,0.0012217305,0.007941248,0.03940081,296.4263,-53.423874,20.252792,CHU,6
1277440881000,0.0,-3.38929635161481,-2.1913645567878,8.65398516823934,-0.042455133,0.0036651916,0.013439035,111.31371,12.768585,-15.637906,CHU,1
4140989034000,0.0,3.90197709465493,8.485051,3.25790090178169,0.03023783,0.06963864,-0.04642576,274.72446,-68.865776,15.660394,CHU,6
3883018896000,0.0,4.64964234363541,6.58415734363541,5.48709893190152,-0.03359759,0.013744468,0.02076942,300.38962,-49.89076,25.121435,CHU,3
8953736764000,0.0,1.9466047013787,9.69404025688473,-0.870114769230423,-0.13530666,0.35308012,0.054061573,24.99816,-46.391384,33.726315,FOL,38
2513712050000,0.0,-0.181558045207197,9.83834188452209,-0.307043489691786,-9.274462,0.70921457,-9.889603,224.19418,9.479382,-21.748268,FOL,6
1487121751000,0.0,-0.720919313808623,9.15637653255999,-3.87752162640645,-1.2351695,0.7333437,0.04886922,15.675225,-38.221977,14.968968,FOL,11
56032093217000,0.0,0.230103228167689,9.83977921128592,-1.08761725690167,-0.028099801,-0.016493361,0.021380283,64.29881,-17.48081,38.42027,FOL,26
2715108368000,0.0,1.91141189226133,9.28219735825453,-2.9715716891116,-0.015882496,-0.011301007,0.018325957,313.35333,-62.21154,-12.251972,FOL,42
2845453406000,0.0,1.64444386543021,9.33185335975143,-3.09586123479924,-0.043982297,-0.014966198,0.013744468,319.09668,-59.72531,-13.99159,FOL,45
1950493989000,0.0,-0.19165676839242,-9.66291757698043,-1.33105556169156,0.058643065,-0.042455133,-0.008246681,159.80028,24.332554,48.372757,FOL,1
1671004904000,0.0,-0.510780366201904,9.70266940616724,-2.0470110099666,0.0070249503,0.06841691,-0.028405234,168.95337,-161.51419,-22.940004,FOL,21
2798590100000,0.0,-0.892734673541336,9.79276411698489,-1.25080509359063,-0.029321533,-0.004886922,0.0076358155,297.69022,-37.52055,-45.52048,FOL,35
6405357797000,0.0,3.53815774364423,8.71583881073842,-1.64757360592585,-0.18661933,-0.0888809,0.028710667,327.23346,-56.33127,6.037024,FOL,40
1058292701000,0.0,-2.23266975658389,9.70069429522532,-2.1072989203716,-1.2528846,0.93828905,-0.008857546,20.374554,-8.115744,-43.421715,FOL,4
1056081791000,0.0,-3.39962661915419,9.23237647881737,0.537615143570359,-0.6545421,0.20189096,0.056199603,103.86407,-159.56558,20.610153,FOL,13
5583252646000,0.0,-0.0407559257942603,9.10521987773215,3.56659057872024,-1.1957687,0.7626653,0.037873644,28.924156,-32.432083,23.974558,FOL,30
317896479000,0.0,-1.7812861,9.72262668414322,0.0034290350754475,-0.004581489,0.011911872,0.002443461,198.39046,-142.01521,-36.07092,FOL,14
4508496466000,0.0,0.219493083889513,9.758766,1.46563813285333,-1.2592987,0.73273283,0.09101892,171.9761,-146.69391,30.414215,FOL,29
130298396129000,0.0,-0.815252459228156,9.68762930841866,0.366511886904757,0.043676864,-0.031154128,0.062308256,212.72586,-124.41606,24.001299,FOL,23
13673339058000,0.0,1.99857785428423,9.59533578738243,-1.52253512431054,-0.023518313,0.046120327,0.025961773,171.01372,-34.397167,-29.037931,FOL,37
419803971000,0.0,1.13946268638987,9.65094743664398,-2.20743626365751,-1.246776,0.7486154,0.058337633,0.0,0.0,-0.0,FOL,9
538751593000,0.0,2.99004361167243,9.10829932613257,-2.3654714,-0.15149458,-0.052839845,-0.0033597588,345.18066,-28.596739,-23.545414,FOL,19
5552500887000,0.0,-0.620754690643522,9.52631639905506,-2.90278617898531,-0.016187929,0.012217305,0.04550946,31.923082,-33.024475,29.27783,FOL,30
1092684987000,0.0,-0.31590935911098,9.83543468245071,0.631979758021832,-1.1068878,0.53023106,0.11453723,74.249214,-146.90286,31.404175,FOL,13
481679579000,0.0,-0.671695329911188,9.79680923780022,-1.21361013893036,-0.65240407,0.24007004,0.057421334,290.8741,-15.393323,-42.262424,FOL,9
13699131895000,0.0,-0.860705003318512,9.84396073464892,-2.19387373764594,-0.0030543262,-0.02321288,0.059253927,134.70877,-37.53362,-42.364967,FOL,37
4473716285000,0.0,-0.400431815351515,9.816227,1.00644718623793,0.009773844,0.0009162979,-0.0030543262,162.42871,-137.20544,15.4982815,FOL,29
268313156000,0.0,-1.2066777,9.69202229541556,-1.54148890164415,-1.4795157,0.7742717,0.05467244,33.22559,-12.411732,41.291847,FOL,3
282578131000,0.0,-2.02080481562163,9.67346253853522,-0.355821095251247,-0.010995574,0.02443461,-0.006414085,194.91219,-143.64758,-30.65775,FOL,14
15258132787000,0.0,-0.62155444047422,9.40158203668336,-3.13393428523771,-0.03176499,0.076358154,-0.039095376,331.82758,-51.714104,-24.282305,FOL,47
2679121913000,0.0,2.77635485453964,9.2615291915834,0.934184267922815,0.093462385,0.22449298,-0.083383106,310.57486,-116.885956,4.4806886,FOL,32
56008206534000,0.0,0.293301846508468,9.85903232412449,-0.486917739938552,-0.0106901415,0.007330383,0.005497787,48.06359,-18.081465,26.5335,FOL,26
2550651816000,0.0,1.02598842742047,9.701305,-1.8195933,-1.2513574,0.75869465,0.07147124,25.602303,-16.74323,34.648678,FOL,6
8980598199000,0.0,1.99920889585455,9.60517400207792,-0.600267796550649,-0.07544186,-0.008246681,0.089491755,29.494976,-56.078453,28.51307,FOL,38
15025803023000,0.0,-0.588594896535792,9.48638415224461,-2.83651647818973,0.01160644,0.04337143,0.032986723,327.8067,-55.040123,-24.062275,FOL,48
2746666577000,0.0,-0.37944806441373,9.42710729368925,-3.26124601925094,-0.030543262,0.06352998,-0.02687807,310.959,-60.58246,-19.58348,FOL,42
2817927830000,0.0,2.59286530974358,8.6163386368334,-3.54227483329669,-0.28955013,-0.54305923,0.39767328,250.61998,-40.211533,-49.78654,FOL,45
1703780640000,0.0,2.37534811934044,9.40423755016756,-2.11673682976542,-1.2452488,0.7761043,0.057726767,62.363,-40.993496,9.106138,FOL,21
1913880519000,0.0,0.900010941791739,-9.55762514514253,-1.49346646870273,-0.17531833,-0.032986723,0.0009162979,9.015643,17.873316,-41.67073,FOL,1
3406054770000,0.0,0.562402502543414,9.68402992535405,1.21756842177507,-0.032375857,-0.23732115,-0.0125227375,217.62703,-138.83098,-25.469202,FOL,16
6357161341000,0.0,1.69476498306544,9.40438835295114,2.42318862398481,-0.7031059,0.26267207,0.05497787,0.40501866,-25.801577,-17.156998,FOL,31
4771908100000,0.0,-0.383263328094983,9.66242479744415,-2.27896155339671,-0.024129177,0.008552114,0.011301007,44.554333,-24.841202,50.613377,FOL,18
52666764301000,0.0,1.34550063575788,9.68689922867568,0.581553529540399,-0.015271631,-0.019242255,0.0018325958,39.766666,-6.141661,44.29274,FOL,25
2747090136000,0.0,1.57123639672818,9.49998816890796,-2.55735295215034,-1.1979067,0.754724,0.032070424,169.88283,-155.29033,28.981276,FOL,12
2319601118000,0.0,7.52752038548424,6.23495215331491,-2.17916780819523,-0.032375857,0.024740042,-0.012217305,195.02615,-174.38481,47.789948,FOL,46
2570843536000,0.0,0.165632116319632,9.87651445534553,0.788124566319632,-0.041233405,0.067500606,0.007941248,109.399704,-39.046482,-34.8791,FOL,36
1150287383000,0.0,-0.41180268,9.73912497061216,0.459393912061541,-1.2247849,0.7669413,0.055283304,211.7687,-3.3653436,24.849915,FOL,8
3279591924000,0.0,2.06163788519437,9.39569932701768,-1.03924820353798,-0.052534413,0.012217305,0.0030543262,325.69965,-15.537461,42.784477,FOL,28
211859631000,0.0,-0.129279417020289,9.98588182637534,-0.336567023031604,-1.1756102,0.7669413,0.031154128,20.54466,-17.830381,25.575535,FOL,2
2112466041000,0.0,-4.98825266752068,-8.20912125332543,-0.904985132842273,-0.09040806,0.047647487,0.04520403,55.841045,161.10841,-59.574055,FOL,15
2672792934000,0.0,-1.86894843811042,9.51823584527604,-2.18756483094479,0.02443461,-0.026267206,0.038179077,126.661896,-48.36657,-20.344372,FOL,49
9265296991000,0.0,2.50437908053626,9.42497160303177,-1.88058173857701,-0.049785517,0.0033597588,0.01038471,48.821156,-35.65027,50.387096,FOL,43
1018250071000,0.0,2.97884142397162,9.55638755128788,-0.101513217989026,0.13072516,0.049785517,-0.082161374,118.62032,-138.24234,44.771206,FOL,33
2071012259000,0.0,1.22405823736848,8.42372168304374,0.533064955170761,-0.01740966,-0.00061086525,-0.0015271631,257.32208,-51.573357,-36.628567,FOL,27
1995457754000,0.0,-0.92277782522682,9.63800589732092,-1.97703789239527,-0.004581489,-0.062002823,0.020158553,97.59335,-40.35349,-42.633854,FOL,39
169915882000,0.0,2.03591369241166,9.57454543000579,-1.99029121517668,-0.010079277,-0.0021380284,0.00030543262,355.3182,-32.36965,16.135609,FOL,7
2437284971000,0.0,0.395817240522918,9.49232851813833,-2.20120995779423,0.04734206,-0.10567969,0.07422013,10.3898535,-28.84194,-11.020367,FOL,20
1169404107000,0.0,-0.315805176522259,9.75882857675916,-1.3796858551769,-0.029932396,0.029321533,0.016187929,333.31577,-38.324814,-33.14999,FOL,17
17749189121000,0.0,0.29296442076529,9.72526037161116,-2.0785964166219,-0.057421334,-0.055283304,0.00030543262,315.0158,-51.37405,-26.97497,FOL,44
9234385205000,0.0,-0.415788120952651,9.71594928549154,-2.02635177396897,-0.039095376,0.0036651916,0.037873644,203.42445,-144.04391,-31.780573,FOL,43
138692441000,0.0,4.15560831642343,8.69670857192783,-2.26889678669236,-1.0900891,0.5039638,0.11362094,357.5437,-25.575428,24.053415,FOL,7
883802556000,0.0,0.413216812232314,9.68700225218093,-0.823737553097514,-0.92149025,0.4361578,0.056199603,358.16373,-12.436004,-45.50776,FOL,10
1966283562000,0.0,0.518725518475854,9.86037632621985,-0.899131552031158,-0.04917465,0.04428773,-0.065973446,136.56148,-107.28723,12.338882,FOL,39
2105452434000,0.0,2.75775105771493,8.55947384570138,0.199931363854972,0.09865474,-0.08582657,0.01160644,161.23892,-126.8697,-3.2712164,FOL,27
2406475969000,0.0,-1.59265433326035,9.40359514583333,-1.32408890617702,-1.2666291,0.60903263,0.24098633,13.419505,-26.440516,-8.79812,FOL,20
3411132429000,0.0,3.02285368351094,9.01076497445711,2.09231930886951,0.17623462,0.09773844,0.14538592,29.0215,-58.215298,5.6167717,FOL,34
17782366528000,0.0,2.30215560356349,9.6362597181194,-1.51335694018894,0.004886922,-0.10476339,0.04337143,306.09573,-52.131588,-21.619839,FOL,44
1766795979000,0.0,0.266806822902294,9.86249846321715,1.0427969778167,9.966877,-4.4269404,5.2962017,33.847492,-11.335146,40.266937,FOL,5
2717661874000,0.0,-2.86154240693288,9.17246582023639,2.56793002896192,-0.6743952,0.27550024,0.09254608,19.909225,-174.19783,29.772114,FOL,12
6392121759000,0.0,0.841956203779899,9.25139570298442,3.217807,-1.2443326,0.7675522,0.06291912,178.88162,-146.42139,25.631287,FOL,31
2144811162000,0.0,5.24871842790842,-8.21627180569307,0.143023923483911,-1.251052,0.73914695,0.08674286,14.941541,178.6814,-18.630768,FOL,15
3310056761000,0.0,0.0757043657426198,9.41233987094001,-2.71795136046825,-0.06841691,-0.020158553,-0.0015271631,254.61598,-47.87599,-40.51095,FOL,28
46658305883000,0.0,4.43470134847924,9.10063982303992,1.00193011302121,0.09285152,0.020158553,0.043066,266.31348,-156.05093,36.124966,FOL,22
1121265900000,0.0,-0.687041810374024,9.90290352021451,0.421986399729479,-1.2641857,0.6621779,0.09712757,-21.337055,-9.100451,55.339863,FOL,8
2546100224000,0.0,1.33100189711211,9.43259577941046,1.0343822729375,-0.043066,0.01985312,0.006414085,248.42465,-54.61208,-14.193394,FOL,36
17814921100000,0.0,2.21407339310035,9.49019396550175,-1.72424703449825,-0.04917465,-0.01985312,0.021380283,295.09094,-57.950737,-20.26761,FOL,44
3286787302000,0.0,2.44658874166342,9.32609792018089,2.33496536951906,0.011911872,0.058337633,0.016798794,49.63441,-59.398434,0.65613425,FOL,34
1105159008000,0.0,-2.54063523825136,9.64236150441289,-1.30114774959055,-1.1685852,0.74372846,0.030543262,13.732328,-10.961986,-34.875473,FOL,17
2142232592000,0.0,2.00460565247419,10.0621708837665,0.464266311899252,0.12492194,-0.040927973,0.043066,172.06302,-120.98571,-6.08494,FOL,27
966369969000,0.0,1.05949713018642,9.67568323564396,0.520591756003298,-0.05589417,-0.16279559,0.008857546,133.58322,-131.2319,32.77516,FOL,33
850877279000,0.0,0.706059931643836,9.53755524657534,-1.44481224643836,-0.009162978,-0.02565634,-0.08368854,346.5138,-23.0916,-40.391678,FOL,10
2615807040000,0.0,1.70637592715002,9.41776175792026,-2.16024630286669,-0.063224554,-0.0015271631,0.0842994,149.19542,-63.746227,-5.9270267,FOL,49
46631468727000,0.0,3.55065841370309,9.32441089144904,0.722084525012424,0.041233405,-0.03481932,0.043982297,227.92668,-22.369667,15.309573,FOL,22
76160534000,0.0,1.77153355076847,9.82291684729797,-0.407823829776896,0.007941248,0.033292156,-0.027183503,0.0,0.0,-0.0,FOL,2
2182217474000,0.0,1.43635104707235,9.74915501047925,-0.861708656309361,-1.1612549,0.7296785,0.028099801,332.14044,163.32753,-20.502705,FOL,15
3363699403000,0.0,1.16863883668671,9.50005848375836,-2.38696726261515,-0.21044308,0.26389378,-0.069027774,241.1495,-125.907104,32.113827,FOL,28
2078907044000,0.0,7.13502000451722,7.43954423498548,-2.42396949818112,-0.07880162,0.0036651916,-0.040317107,170.03891,-164.57896,52.011475,FOL,46
52610321016000,0.0,1.88104705211881,9.41779178923673,0.67023106529289,-0.043982297,0.049785517,0.0009162979,25.448452,18.439663,-32.699898,FOL,25
6427725335000,0.0,1.80286295628619,9.20804138621401,2.818004306893,-0.0067195175,0.01863139,0.0018325958,165.49936,-130.27567,18.073078,FOL,31
4710688998000,0.0,-0.0648357294151337,9.73083669362884,-1.80921580010056,-0.26145032,-0.032070424,0.004886922,61.58406,-102.80126,-9.579606,FOL,18
1732711681000,0.0,0.527029287789127,9.883265,0.364101592800821,-1.180497,0.76174897,0.037873644,32.960583,-4.4281898,42.17931,FOL,5
178384830000,0.0,1.69571630581539,9.63510703046581,0.219489667604218,-1.1856894,0.79168135,0.06383542,19.414095,-20.903193,23.602013,FOL,2
1178548763000,0.0,-0.947262944339342,9.76815188521319,0.507303179138814,-0.6588182,0.24740042,0.064751714,215.79778,-12.165791,19.867033,FOL,8
2595108797000,0.0,0.877474807250184,9.65025750898392,1.56144713744878,-0.035430185,0.022296581,0.017104227,136.14162,-26.56179,-29.873564,FOL,36
46582821041000,0.0,2.55243986491148,9.26818726052656,1.12549574901385,0.08307768,-0.027183503,0.032986723,126.08774,-14.299492,36.58961,FOL,22
2290712062000,0.0,7.7563056852015,5.37410178079718,-2.61799237365118,0.15241088,0.018325957,0.073303826,138.69107,-140.00526,45.975437,FOL,46
1685731234000,0.0,0.643854505424348,10.4864905458738,-0.0121301923286113,-0.30604348,-0.36346483,-0.14935656,148.05995,-20.61371,-21.850235,FOL,5
2778980872000,0.0,2.67613202367631,9.183356447687,-2.528277,-0.95569867,0.3042109,0.14446963,354.09595,-29.500818,-15.3838415,FOL,12
4741302569000,0.0,-1.21476362119526,9.91106320196326,-1.62421599951413,-1.2681563,0.67347896,0.09468412,30.802124,-13.280961,46.7709,FOL,18
52641169565000,0.0,0.903430636599705,9.79866514299995,0.263915858723283,-0.057421334,0.008857546,0.004581489,73.00986,-44.44256,23.077354,FOL,25
1135129644000,0.0,-1.01502587126175,9.72013524001586,-1.79083977425235,7.436979,0.74097955,0.035430185,9.270098,-16.161661,-35.339848,FOL,17
3180325586000,0.0,3.04365980854494,8.56999102055618,2.18931957954265,0.046120327,-0.048258353,0.06261369,200.60248,-119.896484,-9.845999,FOL,34
2465023617000,0.0,-1.10076323716315,10.0428737405818,-1.89441894943232,-1.2052372,0.7287622,0.034513887,11.046375,-17.603197,-14.661506,FOL,20
219647909000,0.0,3.75372864278569,8.9830992179297,-1.58640868790216,0.04153884,0.06963864,0.02565634,356.4026,-33.58333,14.085696,FOL,7
750713034000,0.0,0.413343619660677,9.74914368206186,-1.70385580801964,-0.027488936,-0.21624629,0.077579886,214.30576,-134.07494,-35.32144,FOL,10
2023298165000,0.0,-0.0249540479534972,10.0576712612698,-1.71285873242859,-0.122783914,-0.016798794,0.056199603,128.93497,-71.10829,-13.80719,FOL,39
992735624000,0.0,0.232137536358627,9.78721651250507,0.833686888896208,-0.2733622,-0.033292156,-0.08093964,124.501144,-126.64595,31.556057,FOL,33
9294577770000,0.0,-0.278418229131202,9.53729055145498,-2.62456322157789,-0.027488936,0.02321288,0.0033597588,24.31391,-31.898945,41.71667,FOL,43
2643674369000,0.0,-1.53072548412388,9.31291851505219,-3.14785643181471,-0.29168814,0.8136725,-0.037873644,133.4041,-46.07419,-25.521376,FOL,49
15230920863000,0.0,-1.29381670632123,9.26245681539156,-3.08204718460844,-0.03604105,0.0070249503,0.027488936,314.4502,-57.40713,-23.837133,FOL,47
238988866000,0.0,-1.40707695952562,9.8159265634741,-0.450222594363857,0.018325957,-0.004581489,0.022602014,41.553036,-24.645546,30.46429,FOL,3
13726318585000,0.0,0.703615046201717,9.63445466191962,-1.82754282867733,-0.035124753,0.03573562,0.003970624,151.52878,-50.67475,-30.544157,FOL,37
516318555000,0.0,0.535610134074942,9.87961163714871,-0.899726412661007,-1.1667526,0.74281216,0.037873644,303.25272,-1.7563182,-30.776522,FOL,9
130247106157000,0.0,-1.02587396458875,11.3935505835501,-2.35039993231939,0.14660765,0.28771752,0.21685717,183.6736,-40.63977,44.358673,FOL,23
979697654000,0.0,6.0940052741782,7.93938541133218,-2.4424060178489,0.41233405,-0.63591075,0.31978795,227.55263,6.1831136,-35.249622,FOL,4
1129314110000,0.0,0.409242377805033,9.80754054626164,0.747436170457381,-1.1939361,0.7690793,0.0290161,81.337944,-152.79956,35.567307,FOL,13
507658212000,0.0,1.9441336887087,9.41374967124701,-2.80659074279653,-1.1795808,0.766025,0.03481932,3.3756986,-19.453882,-29.95488,FOL,19
6338969159000,0.0,3.22463120738732,9.16637981591705,-1.76852637325397,-0.100792766,-0.040317107,0.03848451,31.32855,-98.02343,-7.7942815,FOL,40
3376861675000,0.0,1.71676998978413,9.66425882122226,1.18248090726665,-0.6239988,0.08277224,0.032375857,216.52107,-142.02171,-23.332327,FOL,16
2743825889000,0.0,0.317783936118291,9.8651850474561,-0.595112728862003,-0.031154128,-0.0030543262,-0.008246681,14.803711,-28.671507,31.86736,FOL,35
1736882715000,0.0,1.04637084630271,9.38574696800264,-2.82658591270548,-1.1746938,0.7651087,0.027488936,64.52922,-31.064909,15.887832,FOL,21
2777994965000,0.0,0.0765863261851721,9.27494515284486,-3.33308517020175,-0.06536258,-0.070249505,0.047647487,289.18564,-60.828682,-26.592632,FOL,42
14997592977000,0.0,-1.16488504441372,9.49000684347345,-2.85327935407448,-0.017104227,0.1282817,0.06658431,320.51614,-71.40389,-17.599817,FOL,48
9007474139000,0.0,1.59916164187445,9.74141834498122,-0.945696093815232,-0.007330383,0.13133603,0.03145956,15.731096,-38.853405,35.50374,FOL,38
2585906193000,0.0,-0.218915219255094,9.844957,-1.30856919807514,-1.2412782,0.7516697,0.043676864,29.372826,-17.488731,31.922142,FOL,6
1425744551000,0.0,-1.4747338514182,9.33723873647518,-3.26556969500224,-0.027488936,0.0009162979,0.002443461,80.383934,-39.506275,45.59818,FOL,11
2651847941000,0.0,6.34698199886352,7.50822535501601,0.600995828597996,-0.19425514,-0.17073683,0.0067195175,318.76566,-112.24161,-8.799557,FOL,32
2770271088000,0.0,-2.30862155956946,9.55348622885627,-1.02267459281004,0.02321288,0.06383542,0.035124753,289.7094,-47.63294,-38.41278,FOL,35
1984260966000,0.0,1.34084275180935,-9.54798724631629,-1.15960136722129,0.007941248,-0.08460484,-0.009162978,153.78407,43.63361,28.608707,FOL,1
3328969194000,0.0,1.12853641650663,9.70158260253256,1.24318051977135,-1.169807,0.74220127,0.036651913,16.769033,-3.7176168,57.538094,FOL,16
2872184081000,0.0,1.98213652186862,9.07088289817225,-2.78603441272585,-0.43279803,-0.110872045,0.18661933,318.39844,-55.84588,-16.197615,FOL,45
14968174686000,0.0,-0.133499254165643,9.49361625242447,-2.65282362178227,0.005497787,-0.032375857,0.0015271631,170.08925,-139.76277,2.3895767,FOL,48
56056398999000,0.0,-0.318483228109856,9.82803511260244,-1.44446549572979,-0.063224554,-0.0012217305,0.035124753,70.30342,-22.61251,35.04877,FOL,26
2624376165000,0.0,-0.694161402939923,9.50184136131231,2.43878870195995,0.0021380284,-0.0143553335,-0.033292156,295.27396,-121.846,-23.750082,FOL,32
1456491001000,0.0,0.211788551405688,9.28620559993107,-3.93243310213977,-1.2287555,0.7425067,0.053450707,37.326008,-35.234993,21.245012,FOL,11
15202922649000,0.0,2.30375287906849,9.12620700219037,-3.12686914365016,-0.037873644,-0.020158553,0.02321288,311.88156,-58.14569,-20.217428,FOL,47
